ADA,LIQ,,BRAND NAME,PROOF,SIZE,PACK,BASE,ON PREM,OFF PREM,MINIMUM,NEW/,
#,CODE,,,,IN ML,,PRICE,PRICE,PRICE,SHELF PRICE,CHNG,
AMERICAN BLEND,,,,,,,,,,,,
,,,,,,,,,,,,
321,2735,,CONCH REPUBLIC LIGHT RUM,80.0,1000,12,7.45,7.08,7.22,8.49,,
321,2240,,CONCH REPUBLIC LIGHT RUM PL,80.0,1750,6,12.25,11.64,11.87,13.95,,
221,6474,,CORUBA COCONUT,42.0,1000,12,14.90,14.17,14.45,16.98,,
221,97976,,CORUBA DARK (JAM),80.0,750,12,14.05,13.34,13.60,15.99,,
221,6476,,CORUBA MANGO,42.0,1000,12,14.90,14.17,14.45,16.98,,
321,83040,,CRUZAN AGED DARK,80.0,750,12,8.75,8.31,8.47,9.96,,
321,97290,,CRUZAN AGED DARK,80.0,1000,12,11.40,10.84,11.05,12.99,,
321,97630,,CRUZAN AGED DARK,80.0,1750,6,20.15,19.15,19.52,22.95,,
321,71788,,CRUZAN AGED DARK/50ML CRUZAN 9,80.0,750,12,8.75,8.31,8.47,9.96,,
321,83050,,CRUZAN AGED LIGHT,80.0,750,12,8.75,8.31,8.47,9.96,,
321,83060,,CRUZAN AGED LIGHT,80.0,1000,12,11.40,10.84,11.05,12.99,,
321,97670,,CRUZAN AGED LIGHT,80.0,1750,6,20.15,19.15,19.52,22.95,,
321,6698,,CRUZAN AGED LIGHT PL,80.0,50,60,0.65,0.63,0.64,0.75,,
321,6699,,CRUZAN AGED LIGHT/DARK CASE PL,80.0,50,60,0.65,0.63,0.64,0.75,,
321,71852,,CRUZAN AGED LIGHT/PINA COLA MX,80.0,750,6,8.75,8.31,8.47,9.96,,
321,71789,,CRUZAN AGED LIGHT/50ML CRUZA 9,80.0,750,12,8.75,8.31,8.47,9.96,,
321,6557,,CRUZAN BANANA RUM,42.0,375,12,6.10,5.78,5.89,6.93,,
321,6584,,CRUZAN BANANA RUM,42.0,750,12,8.75,8.31,8.47,9.96,,
321,6560,,CRUZAN BANANA RUM,42.0,1000,12,11.40,10.84,11.05,12.99,,
,,,,,,,,,,,,
RUM (CONTINUED),,,,,,,,,,,,
,,,,,,,,,,,,
321,6545,,CRUZAN BLACK CHERRY,42.0,375,12,6.10,5.78,5.89,6.93,,
321,6585,,CRUZAN BLACK CHERRY,42.0,750,12,8.75,8.31,8.47,9.96,,
321,6561,,CRUZAN BLACK CHERRY PL,42.0,1000,12,11.40,10.84,11.05,12.99,,
321,6700,,CRUZAN BLK CHRY/COCONT CASE PL,42.0,50,60,0.65,0.63,0.64,0.75,,
321,1343,,CRUZAN BLACK STRAP RUM,80.0,750,12,12.25,11.64,11.87,13.95,,
321,1344,,CRUZAN BLACK STRAP RUM,80.0,1000,12,15.80,15.00,15.29,17.98,,
321,6558,,CRUZAN COCONUT RUM,42.0,375,12,6.10,5.78,5.89,6.93,,
321,6586,,CRUZAN COCONUT RUM,42.0,750,12,8.75,8.31,8.47,9.96,,
321,6562,,CRUZAN COCONUT RUM,42.0,1000,12,11.40,10.84,11.05,12.99,,
321,6587,,CRUZAN COCONUT RUM,42.0,1750,6,20.15,19.15,19.52,22.95,,
321,71844,,CRUZAN COCONUT W/PINA COL MIX,42.0,750,6,8.75,8.31,8.47,9.96,,
321,6716,,CRUZAN GUAVA,42.0,750,12,8.75,8.31,8.47,9.96,,
321,6588,,CRUZAN GUAVA,42.0,1000,12,11.40,10.84,11.05,12.99,,
321,94620,,CRUZAN JUNKANU CITRUS STASH,70.0,750,12,8.75,8.31,8.47,9.96,,
321,6589,,CRUZAN MANGO RUM,42.0,750,12,8.75,8.31,8.47,9.96,,
321,6563,,CRUZAN MANGO RUM,42.0,1000,12,11.40,10.84,11.05,12.99,,
321,6773,,CRUZAN PINEAPPLE RUM,42.0,375,12,6.10,5.78,5.89,6.93,,
321,6590,,CRUZAN PINEAPPLE RUM,42.0,750,12,8.75,8.31,8.47,9.96,,
321,6591,,CRUZAN PINEAPPLE RUM,42.0,1000,12,11.40,10.84,11.05,12.99,,
321,6717,,CRUZAN RASPBERRY,42.0,1000,12,11.40,10.84,11.05,12.99,,
321,6592,,CRUZAN RASPBERRY RUM,42.0,750,12,8.75,8.31,8.47,9.96,,
321,92286,,CRUZAN SINGLE BARREL,80.0,750,6,24.55,23.32,23.77,27.94,,
321,7816,,CRUZAN STRAWBERRY,42.0,750,12,8.75,8.31,8.47,9.96,NEW,
321,7855,,CRUZAN STRAWBERRY PL,42.0,50,60,0.85,0.80,0.82,0.96,NEW,
321,71912,,CRUZAN STRAWBERRY W/COLADA MIX,42.0,750,6,8.75,8.31,8.47,9.96,NEW,
321,6809,,CRUZAN VANILLA RUM,42.0,750,12,8.75,8.31,8.47,9.96,,
321,6564,,CRUZAN VANILLA RUM,42.0,1000,12,11.40,10.84,11.05,12.99,,
321,7865,,CRUZAN VARIETY PACK PL 5PK,42.0,50,24,4.20,4.00,4.08,4.79,NEW,
321,91276,,CRUZAN 151,151.0,750,12,15.80,15.00,15.29,17.98,,
321,86960,,CRUZAN 151,151.0,1000,12,17.55,16.67,16.99,19.97,,
321,7038,,CRUZAN 9,80.0,750,12,10.50,9.97,10.16,11.95,,
321,7039,,CRUZAN 9,80.0,1000,12,13.15,12.50,12.74,14.98,,
321,198,,DEKUYPER TROPICAL COCONUT,42.0,750,12,10.50,9.97,10.16,11.95,,
321,96506,,DEKUYPER TROPICAL COCONUT,42.0,1000,12,13.15,12.50,12.74,14.98,,
221,86970,,DEUCES WILD DILUTED LIGHT RUM,70.0,1750,6,11.45,10.88,11.09,13.04, 	.05 ,
299,6985,,DIVINE,80.0,750,12,8.95,8.51,8.68,10.20,,
221,6235,,DON Q COCO COCONUT,42.0,750,12,11.40,10.84,11.05,12.99,,
221,6236,,DON Q COCO COCONUT,42.0,1000,12,14.05,13.34,13.60,15.99,,
221,7659,,DON Q CRISTAL,80.0,50,120,0.45,0.43,0.44,0.52,,
221,7660,,DON Q CRISTAL,80.0,375,24,4.35,4.12,4.20,4.94,,
221,6178,,DON Q CRISTAL,80.0,750,12,10.50,9.97,10.16,11.95,,
221,6179,,DON Q CRISTAL,80.0,1000,12,13.15,12.50,12.74,14.98,,
221,6180,,DON Q CRISTAL,80.0,1750,6,21.05,19.99,20.38,23.96,,
221,7661,,DON Q GOLD,80.0,375,24,4.35,4.12,4.20,4.94,,
221,6183,,DON Q GOLD,80.0,750,12,10.50,9.97,10.16,11.95,,
221,6181,,DON Q GOLD,80.0,1750,6,21.05,19.99,20.38,23.96,,
221,71916,,DON Q GOLD/PINA COLADA MIXES,80.0,1750,3,21.05,19.99,20.38,23.96,NEW,
221,6636,,DON Q GRAN ANEJO,80.0,750,6,52.65,50.03,51.00,59.95,,
221,6186,,DON Q LIMON CITRUS,60.0,750,12,11.40,10.84,11.05,12.99,,
221,6185,,DON Q LIMON CITRUS,60.0,1000,12,14.05,13.34,13.60,15.99,,
221,6184,,DON Q LIMON CITRUS,60.0,1750,6,21.90,20.82,21.23,24.95,,
221,71898,,DON Q LIMON CITRUS/CRNBRY JUIC,60.0,750,6,11.40,10.84,11.05,12.99,NEW,
221,71901,,DON Q LIMON CITRUS/CRNBRY JUIC,60.0,1000,6,14.05,13.34,13.60,15.99,NEW,
221,6238,,DON Q MOJITO,40.0,750,12,11.40,10.84,11.05,12.99,,
221,6239,,DON Q MOJITO,40.0,1000,12,14.05,13.34,13.60,15.99,,
221,7244,,EL DORADO GOLD,80.0,750,12,10.20,9.70,9.89,11.62,,
221,7245,,EL DORADO SPICED,80.0,750,12,12.80,12.15,12.39,14.57, 	2.95 ,
221,7265,,EL DORADO WHITE,80.0,750,12,10.20,9.70,9.89,11.62,,
221,7246,,EL DORADO WHITE-3 YR,80.0,750,12,13.40,12.74,12.99,15.27,,
221,7247,,EL DORADO- 5 YR,80.0,750,12,15.80,15.00,15.29,17.98,,
221,7238,,EL DORADO-12 YR,80.0,750,6,26.25,24.94,25.43,29.89,,
221,7253,,EL DORADO-15 YR,80.0,750,6,34.75,33.01,33.65,39.56,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
RUM (CONTINUED),,,,,,,,,,,,
,,,,,,,,,,,,
321,6569,,FIVE O'CLOCK GOLD RUM,80.0,375,24,3.20,3.05,3.11,3.65,,
321,6570,,FIVE O'CLOCK GOLD RUM,80.0,750,12,5.70,5.42,5.53,6.50,,
321,6571,,FIVE O'CLOCK GOLD RUM,80.0,1000,12,7.00,6.65,6.78,7.97,,
321,6572,,FIVE O'CLOCK GOLD RUM PL,80.0,750,12,5.70,5.42,5.53,6.50,,
321,6573,,FIVE O'CLOCK GOLD RUM PL,80.0,1750,6,12.25,11.64,11.87,13.95,,
321,39102,,FIVE O'CLOCK RUM (V I),80.0,200,48,1.85,1.75,1.78,2.09,,
321,93920,,FIVE O'CLOCK RUM (V I),80.0,375,24,3.20,3.05,3.11,3.65,,
321,39107,,FIVE O'CLOCK RUM (V I),80.0,750,12,5.70,5.42,5.53,6.50,,
321,93960,,FIVE O'CLOCK RUM (V I),80.0,1000,12,7.00,6.65,6.78,7.97,,
321,39108,,FIVE O'CLOCK RUM (V I),80.0,1750,6,12.25,11.64,11.87,13.95,,
321,97350,,FIVE O'CLOCK RUM (V I) PL,80.0,750,12,5.70,5.42,5.53,6.50,,
321,6574,,FIVE O'CLOCK SPICED RUM,70.0,375,24,3.20,3.05,3.11,3.65,,
321,6575,,FIVE O'CLOCK SPICED RUM,70.0,750,12,5.70,5.42,5.53,6.50,,
321,6576,,FIVE O'CLOCK SPICED RUM,70.0,1000,12,7.00,6.65,6.78,7.97,,
321,6578,,FIVE O'CLOCK SPICED RUM PL,70.0,750,12,5.70,5.42,5.53,6.50,,
321,6577,,FIVE O'CLOCK SPICED RUM PL,70.0,1750,6,12.25,11.64,11.87,13.95,,
221,235,,FLOR DE CANA EXTRA DRY,80.0,750,12,11.40,10.84,11.05,12.99, 	(1.99),
221,236,,FLOR DE CANA GOLD,80.0,750,12,11.40,10.84,11.05,12.99, 	(1.99),
221,5580,,FLOR DE CANA GOLD,80.0,1750,6,21.90,20.82,21.23,24.95,,
221,3364,,FLOR DE CANA GRAND RESERVE-7YR,80.0,750,12,17.55,16.67,16.99,19.97, 	(2.98),
221,95236,,GOSLING'S BLACK SEAL 151 (BER),151.0,750,12,17.55,16.67,16.99,19.97,,
221,39307,,GOSLING'S BLACK SEAL 80 (BER),80.0,750,12,13.15,12.50,12.74,14.98,,
221,39301,,GOSLING'S BLACK SEAL 80 (BER),80.0,1000,12,16.65,15.83,16.14,18.97,,
221,39308,,GOSLING'S BLACK SEAL 80 (BER),80.0,1750,6,29.85,28.35,28.90,33.97,,
221,39317,,GOSLING'S BLACK SEAL 80 PL,80.0,750,12,12.25,11.64,11.87,13.95,,
221,5430,,GOSLING'S FAMILY RESERVE,80.0,750,6,48.30,45.88,46.77,54.98,,
221,1668,,GOSLING'S GOLD RUM,80.0,750,12,13.15,12.50,12.74,14.98,,
321,5633,,GOVERNOR GENERAL GOLDEN VANILL,70.0,750,12,7.85,7.45,7.60,8.93,,
321,5632,,GOVERNOR GENERAL GOLDEN VANILL,70.0,1000,12,7.85,7.45,7.60,8.93,,
221,4163,,GRAN LEGACY GOLD RUM PL,80.0,1750,6,11.40,10.84,11.05,12.99,,
221,4164,,GRAN LEGACY SILVER RUM PL,80.0,1750,6,11.40,10.84,11.05,12.99,,
221,2023,,HAPPY RUM,80.0,750,12,13.15,12.50,12.74,14.98,,
221,91150,,HEAVEN HILL AMBER (V I),80.0,375,24,2.85,2.70,2.75,3.23,,
221,91170,,HEAVEN HILL AMBER (V I),80.0,750,12,5.40,5.14,5.24,6.16,,
221,91190,,HEAVEN HILL AMBER (V I),80.0,1000,12,6.70,6.37,6.49,7.63,,
221,91200,,HEAVEN HILL AMBER (V I),80.0,1750,6,11.60,11.01,11.22,13.19,,
221,88330,,HEAVEN HILL LIGHT (V I),80.0,200,48,1.75,1.66,1.69,1.99,,
221,39357,,HEAVEN HILL LIGHT (V I),80.0,750,12,5.40,5.14,5.24,6.16,,
221,39351,,HEAVEN HILL LIGHT (V I),80.0,1000,12,6.70,6.37,6.49,7.63,,
221,39358,,HEAVEN HILL LIGHT (V I),80.0,1750,6,11.60,11.01,11.22,13.19,,
221,39353,,HEAVEN HILL WHITE (V I) PL,80.0,375,24,2.85,2.70,2.75,3.23,,
321,7720,,HIGH RUM,80.0,750,12,23.70,22.52,22.96,26.99,,
221,3480,,JOLLY ROGER,80.0,750,12,12.40,11.79,12.02,14.13,,
221,5258,,KILO KAI SPICED RUM,70.0,750,6,17.55,16.67,16.99,19.97,,
221,6030,,KILO KAI SPICED RUM,70.0,1750,6,26.35,25.02,25.51,29.99,,
221,784,,KINGSTON COCONUT RUM,48.0,1000,12,8.95,8.51,8.68,10.20,,
221,6190,,KRAKEN BLACK SPICED RUM,94.0,750,12,17.55,16.67,16.99,19.97,,
221,6191,,KRAKEN BLACK SPICED RUM,94.0,1750,6,26.35,25.02,25.51,29.99,,
221,7167,,LA MAUNY VSOP AGRICOLE RUM,80.0,750,12,43.90,41.72,42.53,49.99,,
221,7168,,LA MAUNY WHITE AGRICOLE RUM,80.0,1000,12,17.55,16.67,16.99,19.97,,
221,7166,,LA MAUNY 1749 AGRICOLE RUM,80.0,750,12,21.90,20.82,21.23,24.95,,
221,3676,,LEBLON,80.0,750,6,26.35,25.02,25.51,29.99,,
221,7786,,LEBLON,80.0,1000,6,32.45,30.83,31.43,36.95,NEW,
321,7640,,MALIBU BLACK,70.0,50,120,0.85,0.80,0.82,0.96,,
321,7641,,MALIBU BLACK,70.0,750,12,12.25,11.64,11.87,13.95,,
321,7642,,MALIBU BLACK,70.0,1000,12,16.65,15.83,16.14,18.97,,
321,7643,,MALIBU BLACK,70.0,1750,6,22.80,21.65,22.07,25.95,,
321,64650,,MALIBU COCONUT RUM,42.0,50,120,0.85,0.80,0.82,0.96,,
321,1324,,MALIBU COCONUT RUM,42.0,200,48,3.75,3.56,3.63,4.27,,
321,64657,,MALIBU COCONUT RUM,42.0,750,12,9.60,9.11,9.29,10.92,,
321,64651,,MALIBU COCONUT RUM,42.0,1000,12,15.80,15.00,15.29,17.98,,
321,64658,,MALIBU COCONUT RUM,42.0,1750,6,21.90,20.82,21.23,24.95, 	.99 ,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
RUM (CONTINUED),,,,,,,,,,,,
,,,,,,,,,,,,
321,1697,,MALIBU COCONUT RUM PL,42.0,375,24,6.10,5.78,5.89,6.93, 	(.47),
321,1826,,MALIBU COCONUT RUM PL,42.0,750,12,9.60,9.11,9.29,10.92,,
321,71910,,MALIBU COCONUT/PINEAPLE JUICE,42.0,750,6,9.60,9.11,9.29,10.92,NEW,
321,71398,,MALIBU COCONUT/PINEAPPLE JUICE,42.0,1750,3,21.90,20.82,21.23,24.95, 	.99 ,
321,71700,,MALIBU COCONUT/4 COLOR MARKERS,42.0,750,12,9.60,9.11,9.29,10.92,,
321,71720,,MALIBU COCONU/50ML MALIBU COCO,42.0,750,12,9.60,9.11,9.29,10.92,,
321,7599,,MALIBU CRANBERRY CHERRY,42.0,750,12,9.60,9.11,9.29,10.92,,
321,7739,,MALIBU CRANBERRY CHERRY,42.0,1000,12,15.80,15.00,15.29,17.98,,
321,7766,,MALIBU CRANBERRY CHERRY PL,42.0,50,120,0.85,0.80,0.82,0.96,NEW,
321,5874,,MALIBU ISLAND MELON,42.0,750,12,9.60,9.11,9.29,10.92,,
321,5875,,MALIBU ISLAND MELON,42.0,1000,12,15.80,15.00,15.29,17.98,,
321,1651,,MALIBU MANGO,42.0,750,12,9.60,9.11,9.29,10.92,,
321,1652,,MALIBU MANGO,42.0,1000,12,15.80,15.00,15.29,17.98,,
321,1921,,MALIBU MANGO PL,42.0,375,24,6.10,5.78,5.89,6.93, 	(.47),
321,2503,,MALIBU MANGO PL,42.0,750,12,9.60,9.11,9.29,10.92,,
321,2628,,MALIBU PASSION FRUIT,42.0,750,12,9.60,9.11,9.29,10.92,,
321,2629,,MALIBU PASSION FRUIT,42.0,1000,12,15.80,15.00,15.29,17.98,,
321,3722,,MALIBU PASSION FRUIT PL,42.0,375,24,6.10,5.78,5.89,6.93, 	(.47),
321,2763,,MALIBU PASSION FRUIT PL,42.0,1750,6,21.90,20.82,21.23,24.95, 	.99 ,
321,1654,,MALIBU PINEAPPLE,42.0,750,12,9.60,9.11,9.29,10.92,,
321,1655,,MALIBU PINEAPPLE,42.0,1000,12,15.80,15.00,15.29,17.98,,
321,2504,,MALIBU PINEAPPLE  PL,42.0,750,12,9.60,9.11,9.29,10.92,,
321,1922,,MALIBU PINEAPPLE PL,42.0,375,24,6.10,5.78,5.89,6.93, 	(.47),
321,6998,,MALIBU RAINBOW CASE PL,42.0,50,120,0.85,0.80,0.82,0.96,,
321,4170,,MALIBU TROPICAL BANANA,42.0,750,12,9.60,9.11,9.29,10.92,,
321,4171,,MALIBU TROPICAL BANANA,42.0,1000,12,15.80,15.00,15.29,17.98,,
321,4173,,MALIBU TROPICAL BANANA PL,42.0,375,24,6.10,5.78,5.89,6.93, 	(.47),
321,4174,,MALIBU TROPICAL BANANA PL,42.0,750,12,9.60,9.11,9.29,10.92,,
321,4175,,MALIBU TROPICAL BANANA PL,42.0,1750,6,21.90,20.82,21.23,24.95, 	.99 ,
321,6856,,MARGARITAVILLE SPICED RUM,70.0,750,12,12.25,11.64,11.87,13.95,,
221,90100,,MCCORMICK GOLD,80.0,1750,6,12.75,12.11,12.35,14.52, 	.06 ,
221,90060,,MCCORMICK GOLD PL,80.0,1000,12,7.30,6.93,7.07,8.31, 	.29 ,
221,1466,,MCCORMICK SILVER,80.0,1000,12,7.30,6.93,7.07,8.31, 	.29 ,
221,39608,,MCCORMICK SILVER,80.0,1750,6,12.75,12.11,12.35,14.52, 	.06 ,
221,39601,,MCCORMICK SILVER PL,80.0,1000,12,7.30,6.93,7.07,8.31, 	.34 ,
221,39857,,MOHAWK WHITE (W IN),80.0,750,12,6.10,5.78,5.89,6.93,,
221,87866,,MOHAWK WHITE (W IN),80.0,1000,12,7.25,6.89,7.02,8.25,,
221,39858,,MOHAWK WHITE (W IN),80.0,1750,6,11.40,10.84,11.05,12.99,,
221,39853,,MOHAWK WHITE (W IN) PL,80.0,375,24,3.75,3.56,3.63,4.27,,
221,39847,,MOHAWK WHITE (W IN) PL,80.0,750,12,6.40,6.09,6.21,7.30,,
221,39907,,MONTEGO BAY GOLD (V I),80.0,750,12,6.10,5.78,5.89,6.93,,
221,39908,,MONTEGO BAY GOLD (V I),80.0,1750,6,12.80,12.15,12.39,14.57, 	.05 ,
221,1511,,MONTEGO BAY SILVER (V I ) PL,80.0,1000,12,7.45,7.08,7.22,8.49,,
221,39927,,MONTEGO BAY SILVER (V I),80.0,750,12,6.10,5.78,5.89,6.93,,
221,39928,,MONTEGO BAY SILVER (V I),80.0,1750,6,12.80,12.15,12.39,14.57, 	.05 ,
321,94680,,MR BOSTON LIGHT RUM,80.0,750,12,5.25,4.99,5.09,5.98,,
321,84290,,MR BOSTON LIGHT RUM,80.0,1000,12,6.50,6.17,6.29,7.40,,
321,94690,,MR BOSTON LIGHT RUM,80.0,1750,6,11.05,10.49,10.69,12.57,,
321,7944,,MT GAY BLACK,100.0,750,12,21.90,20.82,21.23,24.95,NEW,
321,4779,,MT GAY ECLIPSE COMBO CASE,80.0,50,60,1.10,1.03,1.05,1.24,,
321,40023,,MT GAY ECLIPSE (BARB),80.0,375,24,7.70,7.32,7.46,8.77,,
321,40027,,MT GAY ECLIPSE (BARB),80.0,750,12,14.90,14.17,14.45,16.98,,
321,6691,,MT GAY ECLIPSE (BARB),80.0,1000,6,18.00,17.10,17.43,20.49,,
321,40028,,MT GAY ECLIPSE (BARB),80.0,1750,6,26.35,25.02,25.51,29.99,,
321,71727,,MT GAY ECLIPSE W/ NEOPRENE,80.0,750,12,14.90,14.17,14.45,16.98,,
321,71605,,MT GAY ECLIPSE W/2 TUMBLERS,80.0,750,6,14.90,14.17,14.45,16.98,,
321,71084,,MT GAY ECLIPSE W/50ML COINTREA,80.0,750,12,14.90,14.17,14.45,16.98,,
321,98730,,MT GAY EXTRA OLD (BARB),86.0,750,6,35.10,33.33,33.98,39.95, 	(5.02),
321,4570,,MT GAY SILVER,80.0,750,12,14.90,14.17,14.45,16.98,,
321,71399,,MT GAY SILVER W/GL & MUDDLE,80.0,750,6,14.90,14.17,14.45,16.98,,
321,91356,,MT GAY SPECIAL RESERVE (BARB),80.0,750,12,16.65,15.83,16.14,18.97,,
321,94850,,MT GAY SUGAR CANE RUM (BARB),80.0,750,12,16.65,15.83,16.14,18.97,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
RUM (CONTINUED),,,,,,,,,,,,
,,,,,,,,,,,,
321,84473,,MYERS'S ORIGINAL DARK (JAM),80.0,50,120,0.85,0.80,0.82,0.96,,
321,40002,,MYERS'S ORIGINAL DARK (JAM),80.0,200,48,4.35,4.12,4.20,4.94,,
321,40003,,MYERS'S ORIGINAL DARK (JAM),80.0,375,24,8.35,7.92,8.07,9.49,,
321,40007,,MYERS'S ORIGINAL DARK (JAM),80.0,750,12,14.90,14.17,14.45,16.98,,
321,89920,,MYERS'S ORIGINAL DARK (JAM),80.0,1000,12,19.30,18.33,18.69,21.97,,
321,84549,,MYERS'S ORIGINAL DARK (JAM),80.0,1750,6,31.60,30.01,30.59,35.96,,
321,3535,,MYERS'S PLATINUM,80.0,750,12,8.75,8.31,8.47,9.96,,
321,3534,,MYERS'S PLATINUM,80.0,1000,12,10.95,10.41,10.61,12.47,,
321,6284,,MYERS'S PREMIUM GOLD,80.0,750,12,14.05,13.34,13.60,15.99,,
299,7397,,NEW HOLLAND FRESHWATER HURO PL,80.0,1000,12,8.75,8.31,8.47,9.96,,
221,5454,,NEW HOLLAND FRESHWATER HURON,80.0,750,12,21.90,20.82,21.23,24.95,,
299,7398,,NEW HOLLAND FRESHWATER MICH PL,80.0,1000,12,11.40,10.84,11.05,12.99,,
221,5455,,NEW HOLLAND FRESHWATER MICHIGA,80.0,750,12,26.15,24.85,25.33,29.78,,
221,5456,,NEW HOLLAND FRESHWATER SUPERIO,105.0,750,12,35.10,33.33,33.98,39.95,,
221,89350,,NEWPORT WHITE RUM (W IN),80.0,750,12,5.25,4.99,5.09,5.98,,
221,40121,,NEWPORT WHITE RUM (W IN),80.0,1000,12,6.30,5.98,6.10,7.17,,
221,40128,,NEWPORT WHITE RUM (W IN),80.0,1750,6,11.40,10.84,11.05,12.99,,
221,40227,,OLD FLORIDA WHITE (FLA),80.0,750,12,5.70,5.42,5.53,6.50,,
221,40252,,OLD FLORIDA 151 (FLA),151.0,200,48,3.25,3.09,3.15,3.70,,
341,3656,,OLD MONK-7 YR BLEND,85.6,375,24,6.55,6.22,6.34,7.45,,
341,3657,,OLD MONK-7 YR BLEND,80.0,750,12,13.10,12.43,12.67,14.90,,
321,4708,,OLO SILVER,80.0,750,12,8.75,8.31,8.47,9.96,,
321,4709,,OLO SPICED,70.0,750,12,8.75,8.31,8.47,9.96,,
221,7610,,ONESHOT COCONUT,70.0,50,48,3.50,3.32,3.38,3.98,,
321,5655,,ORONOCO,80.0,750,6,35.10,33.33,33.98,39.95,,
321,4846,,PAMPERO ANNIVERSARIO,80.0,750,6,26.35,25.02,25.51,29.99,,
321,7902,,PISCO PORTON,86.0,750,12,43.90,41.72,42.53,49.99,NEW,
321,83270,,PITU RUM,80.0,1000,12,15.40,14.64,14.92,17.54,,
321,95450,,PORT ROYAL DARK RUM,80.0,750,12,5.05,4.79,4.88,5.74,,
321,95460,,PORT ROYAL DARK RUM,80.0,1000,12,6.05,5.74,5.85,6.88,,
321,95580,,PORT ROYAL DARK RUM,80.0,1750,6,11.00,10.45,10.65,12.52,,
321,95960,,PORT ROYAL LIGHT RUM,80.0,750,12,5.05,4.79,4.88,5.74,,
321,96000,,PORT ROYAL LIGHT RUM,80.0,1000,12,6.05,5.74,5.85,6.88,,
321,96120,,PORT ROYAL LIGHT RUM,80.0,1750,6,11.00,10.45,10.65,12.52,,
321,5388,,PORT ROYAL SPICED,70.0,750,12,5.70,5.42,5.53,6.50,,
321,5389,,PORT ROYAL SPICED,70.0,1000,12,7.00,6.65,6.78,7.97,,
321,5390,,PORT ROYAL SPICED PL,70.0,1750,6,12.25,11.64,11.87,13.95,,
221,6776,,PRICHARD'S CRANBERRY,70.0,50,72,1.75,1.66,1.69,1.99,,
221,6777,,PRICHARD'S CRANBERRY,70.0,750,6,21.90,20.82,21.23,24.95,,
221,6778,,PRICHARD'S CRYSTAL,80.0,50,72,1.75,1.66,1.69,1.99,,
221,6779,,PRICHARD'S CRYSTAL,80.0,750,6,21.90,20.82,21.23,24.95,,
221,6780,,PRICHARD'S FINE RUM,80.0,50,72,1.75,1.66,1.69,1.99,,
221,6781,,PRICHARD'S FINE RUM,80.0,750,6,28.05,26.64,27.16,31.93,,
221,6782,,PRICHARD'S KEY LIME,70.0,50,72,1.75,1.66,1.69,1.99,,
221,6783,,PRICHARD'S KEY LIME,70.0,750,6,21.90,20.82,21.23,24.95,,
221,7439,,PRICHARD'S RUM STOCKING PL 6PK,70.0,50,12,10.50,9.97,10.16,11.95,,
221,6784,,PRICHARD'S SWEET GEORGIA BELLE,70.0,50,72,1.75,1.66,1.69,1.99,,
221,6785,,PRICHARD'S SWEET GEORGIA BELLE,70.0,750,6,21.90,20.82,21.23,24.95,,
221,7422,,PUSSER'S BRITISH NAVY RUM,84.0,750,6,17.55,16.67,16.99,19.97,,
321,3391,,PYRAT CASK 1623,80.0,750,6,228.35,216.92,221.14,259.96,,
321,2916,,PYRAT XO RESERVE,80.0,750,6,21.90,20.82,21.23,24.95,,
321,71613,,PYRAT XO RESERVE/WOODEN BARREL,80.0,750,6,21.90,20.82,21.23,24.95,,
221,3488,,REDRUM,70.0,750,12,15.80,15.00,15.29,17.98,,
321,85386,,RHUM BARBANCOURT ESTATE RESERV,86.0,750,12,39.50,37.52,38.25,44.97,,
321,96126,,RHUM BARBANCOURT RESERVE SPEC,86.0,750,12,21.05,19.99,20.38,23.96, 	1.01 ,
321,96136,,RHUM BARBANCOURT 3 STAR,86.0,750,12,15.80,15.00,15.29,17.98,,
321,7631,,RIO D LIME CACHACA,70.0,750,6,22.95,21.81,22.23,26.13,,
321,7544,,ROGUE DARK,80.0,750,12,29.70,28.22,28.77,33.82,,
321,7545,,ROGUE HAZELNUT SPICE,80.0,750,12,29.70,28.22,28.77,33.82,,
321,7546,,ROGUE WHITE,80.0,750,12,24.75,23.51,23.97,28.18,,
221,6530,,RON ABUELO ANEJO,80.0,750,12,12.25,11.64,11.87,13.95,,
221,7785,,RON ABUELO CENTURIA,80.0,750,6,109.75,104.26,106.29,124.95, 	(17.36),
221,6526,,RON LLAVE SILVER PL,80.0,1750,6,13.15,12.50,12.74,14.98,,
,,,,,,,,,,,,
,,,,,,,,,,,,
RUM (CONTINUED),,,,,,,,,,,,
,,,,,,,,,,,,
221,7193,,RON MATUSALEM GR RESERVA-18 YR,80.0,750,6,30.70,29.17,29.74,34.96,,
221,572,,RON MATUSALEM GRAN RESERVA RUM,80.0,750,6,30.70,29.17,29.74,34.96,,
221,509,,RON MATUSALEM RUM CLASICO,80.0,750,12,21.90,20.82,21.23,24.95,,
221,510,,RON MATUSALEM RUM PLATINO,80.0,750,12,17.55,16.67,16.99,19.97,,
221,225,,RON RIO RUM GOLD,80.0,750,12,5.90,5.62,5.73,6.73, 	.23 ,
221,226,,RON RIO RUM GOLD,80.0,1000,12,7.35,6.97,7.11,8.36, 	.29 ,
